-19.179,7.0317
-3.4189,23.613
21.61,3.5599
-19.661,13.264
-21.082,7.116
18.687,14.541
16.109,13.297
4.8838,21.858
-16.549,-11.341
1.8277,-21.364
-22.269,1.1409
0.068116,22.664
-1.3986,-22.665
21.416,-1.8502
8.525,23.223
3.1389,24.355
15.859,14.36
-21.544,2.2899
14.451,14.289
-13.181,19.059
-5.4944,-20.088
-18.606,-13.712
-19.764,7.4915
17.856,-14.955
-20.385,5.6135
-15.016,-19.006
-1.4907,20.105
-10.708,20.539
12.915,16.703
0.23163,-21.677
8.7809,-20.25
0.57713,-22.029
11.052,-20.713
20.946,1.1759
12.324,-18.587
10.809,-21.09
-13.192,15.086
1.6407,24.255
8.5248,-20.577
3.7024,-21.539
15.88,13.658
-12.477,18.251
22.199,7.4324
19.609,-8.5441
-23.306,-3.8042
10.174,18.208
19.499,-15.51
-20.186,-5.6688
-14.325,-14.975
-6.5535,-23.821
21.415,-6.4763
-16.057,-14.401
19.13,9.2985
13.488,17.293
18.816,6.935
-20.118,14.403
-17.323,-12.59
22.909,-1.3216
22.561,2.0059
20.466,3.322
-18.428,16.155
6.666,23.98
-23.289,3.4986
-4.8824,-22.256
-9.2252,21.85
8.5253,19.967
-19.297,8.0047
-5.1869,-21.923
-20.751,3.8288
-11.747,20.538
-15.261,17.979
-2.3673,21.424
23.298,-4.4192
13.092,-21.233
20.084,-6.3706
11.007,19.343
13.076,18.746
-18.667,11.37
23.781,6.084
20.276,-10.278
-21.962,2.8972
12.64,-19.435
-23.943,4.9694
20.762,-13.756
16.964,-16.661
-19.695,-8.2503
23.841,-1.953
-20.444,8.0507
16.485,-18.664
8.8665,23.017
23.409,-4.0874
-7.3888,-18.657
6.6924,23.002
16.598,13.968
-19.118,-9.5005
-1.6667,23.595
14.527,19.084
-23.601,-0.50888
-5.5427,21.079
8.482,-20.32
-21.516,-11.448
2.7466,23.777
19.916,11.096
17.666,-11.978
-9.6226,17.667
18.533,13.709
-8.9309,-22.507
10.422,-20.519
2.3314,-24.455
-21.967,-7.0072
-13.989,-19.613
-2.6655,21.933
15.486,13.924
20.287,-6.8852
-24.062,-6.6841
22.523,-8.5489
18.284,-15.198
-12.877,-16.132
3.2152,-20.848
0.79223,-23.212
11.03,-16.763
10.943,21.042
-22.217,-5.8682
19.559,-9.0985
13.922,-14.732
22.558,8.1871
5.3018,22.242
-12.888,-18.265
-5.5482,-22.385
-23.792,4.2171
-8.4846,-20.617
-4.4026,20.991
20.651,-11.406
18.803,15.002
10.342,-20.922
20.948,-13.302
-17.638,-15.886
-6.577,-22.342
-6.0493,21.489
-4.3312,-21.134
17.101,-15.77
19.62,-9.9302
20.836,-0.34302
-20.335,-1.9619
3.8977,-24.567
-16.9,-12.473
10.958,-20.34
6.9021,-21.143
18.686,10.798
22.362,-9.7842
23.346,2.2139
9.2969,-20.608
10.45,-22.275
11.119,-19.551
19.533,7.8731
-13.076,18.845
2.8952,20.406
-6.8264,20.135
-21.893,8.3645
-19.463,-13.791
-15.81,-16.449
0.38569,-24.798
-20.536,0.3973
16.554,13.384
-21.772,-5.6583
20.445,-4.3719
-14.235,-18.939
20.209,-5.6702
-21.204,0.16899
21.114,4.8011
19.855,6.7808
-6.2765,-23.148
-12.758,-19.083
21.767,9.642
-22.722,8.293
-7.6143,22.493
-18.459,-8.3741
-4.1685,23.479
20.807,-13.268
-11.513,-17.264
16.136,-16.047
-22.777,1.3386
-20.377,10.551
23.993,2.3483
-10.457,22.445
20.459,-1.7089
5.63E-05,-20.17
10.371,-20.165
10.554,-22.289
17.723,14.478
-16.401,14.025
-2.3678,23.505
20.313,-6.1916
17.727,-17.538
-8.7592,19.047
20.722,9.0219
21.312,5.3408
18.049,13.554
-5.6468,-22.114
16.429,-15.059
19.63,6.9605
12.572,-18.154
-18.986,10.919
-23.524,0.042403
18.315,8.8411
8.6086,18.742
20.292,4.238
17.486,-12.687
21.574,-3.3553
-17.476,-10.197
-23.437,-3.295
12.542,-16.096
-9.5583,19.491
6.3684,20.07
22.22,4.3063
18.394,11.335
-6.5117,23.014
-4.8735,-20.768
16.51,13.993
15.546,14.585
17.158,15.724
21.939,-0.02435
-21.368,4.0151
-15.425,-18.767
-7.1034,-19.685
-11.853,-19.867
-8.6495,-21.831
24.41,3.0202
-20.463,-7.9751
22.945,-6.8327
15.265,-18.841
21.799,-12.128
-0.76263,-23.259
17.215,11.376
-17.437,-17.697
15.869,15.371
-19.186,10.614
-17.987,-13.931
-19.985,9.2189
-11.945,21.002
9.1937,19.408
7.6941,23.66
22.744,-1.3348
10.573,20.336
-6.8205,19.287
13.283,-20.488
-15.236,17.66
8.8242,-22.456
22.549,0.76289
23.118,4.3517
13.571,18.149
-19.413,-5.7366
-15.022,19.887
-19.451,13.178
7.1932,20.267
-5.0416,-19.753
20.851,-3.9354
21.448,8.8716
-12.728,-18.118
-11.956,16.252
-0.80121,-20.452
-1.5666,21.238
6.3973,-19.573
1.635,-20.571
5.5664,19.967
11.489,-18.085
16.736,17.055
21.548,-1.646
-10.51,-19.425
24.006,6.8549
-12.356,20.127
10.101,20.964
-6.3806,20.653
23.211,-0.64221
-15.778,14.999
18.892,9.8812
23.024,-7.2083
18.768,8.9916
1.0317,-21.414
17.096,14.493
-19.725,8.6708
